wafer_id,lot_id,stage_id,tool_id,chamber_id,timestamp,parameter_name,parameter_value,upper_limit,lower_limit
W0096,LOT004,CMP,CMP-D3,CH1,2026-03-23T04:28:54.764810,polish_time,93.58585,110.0,70.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:33:54.764810,down_force,2.887128,4.0,2.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:33:54.764810,platen_speed,75.506424,100.0,60.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:33:54.764810,slurry_flow,194.608893,250.0,150.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:33:54.764810,polish_time,86.005506,110.0,70.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:38:54.764810,down_force,3.205696,4.0,2.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:38:54.764810,platen_speed,80.459579,100.0,60.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:38:54.764810,slurry_flow,213.823827,250.0,150.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:38:54.764810,polish_time,86.667219,110.0,70.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:43:54.764810,down_force,3.174834,4.0,2.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:43:54.764810,platen_speed,88.518869,100.0,60.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:43:54.764810,slurry_flow,203.560325,250.0,150.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:43:54.764810,polish_time,94.308244,110.0,70.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:48:54.764810,down_force,3.138704,4.0,2.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:48:54.764810,platen_speed,75.733774,100.0,60.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:48:54.764810,slurry_flow,205.858173,250.0,150.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:48:54.764810,polish_time,91.532282,110.0,70.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:53:54.764810,down_force,2.948051,4.0,2.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:53:54.764810,platen_speed,77.347891,100.0,60.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:53:54.764810,slurry_flow,206.939832,250.0,150.0
W0096,LOT004,CMP,CMP-D3,CH2,2026-03-23T04:53:54.764810,polish_time,85.137981,110.0,70.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:48:54.764810,down_force,3.426729,4.0,2.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:48:54.764810,platen_speed,80.342507,100.0,60.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:48:54.764810,slurry_flow,187.76693,250.0,150.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:48:54.764810,polish_time,87.430019,110.0,70.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:53:54.764810,down_force,2.944373,4.0,2.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:53:54.764810,platen_speed,87.23713,100.0,60.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:53:54.764810,slurry_flow,191.154111,250.0,150.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:53:54.764810,polish_time,89.418914,110.0,70.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:58:54.764810,down_force,2.892434,4.0,2.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:58:54.764810,platen_speed,81.497775,100.0,60.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:58:54.764810,slurry_flow,231.592378,250.0,150.0
W0096,LOT004,CMP,CMP-D3,CH3,2026-03-23T04:58:54.764810,polish_time,87.390583,110.0,70.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:18:54.764810,beam_energy,51.897109,60.0,40.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:18:54.764810,dose,967843210398581.5,1200000000000000.0,800000000000000.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:18:54.764810,tilt_angle,6.688842,9.0,5.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:18:54.764810,beam_current,9.793325,12.0,8.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:23:54.764810,beam_energy,52.45432,60.0,40.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:23:54.764810,dose,893634522941267.8,1200000000000000.0,800000000000000.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:23:54.764810,tilt_angle,7.025076,9.0,5.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:23:54.764810,beam_current,9.845973,12.0,8.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:28:54.764810,beam_energy,52.396738,60.0,40.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:28:54.764810,dose,1049057391308015.0,1200000000000000.0,800000000000000.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:28:54.764810,tilt_angle,5.967022,9.0,5.0
W0096,LOT004,Implant,IMP-E1,CH1,2026-03-23T08:28:54.764810,beam_current,10.196064,12.0,8.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:33:54.764810,beam_energy,45.812605,60.0,40.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:33:54.764810,dose,1076766685831925.6,1200000000000000.0,800000000000000.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:33:54.764810,tilt_angle,6.740929,9.0,5.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:33:54.764810,beam_current,9.608907,12.0,8.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:38:54.764810,beam_energy,50.31265,60.0,40.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:38:54.764810,dose,1068911492333507.5,1200000000000000.0,800000000000000.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:38:54.764810,tilt_angle,7.315986,9.0,5.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:38:54.764810,beam_current,10.453141,12.0,8.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:43:54.764810,beam_energy,49.376346,60.0,40.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:43:54.764810,dose,983619623695394.4,1200000000000000.0,800000000000000.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:43:54.764810,tilt_angle,7.103783,9.0,5.0
W0096,LOT004,Implant,IMP-E1,CH2,2026-03-23T08:43:54.764810,beam_current,9.934965,12.0,8.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:49:13.764810,exposure_dose,36.333977,40.0,30.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:49:13.764810,focus_offset,0.041506,0.2,-0.2
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:49:13.764810,develop_time,53.484663,70.0,50.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:49:13.764810,bake_temperature,110.591341,115.0,105.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:54:13.764810,exposure_dose,30.352021,40.0,30.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:54:13.764810,focus_offset,-0.005443,0.2,-0.2
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:54:13.764810,develop_time,60.336051,70.0,50.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:54:13.764810,bake_temperature,109.245675,115.0,105.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:59:13.764810,exposure_dose,33.012821,40.0,30.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:59:13.764810,focus_offset,0.023157,0.2,-0.2
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:59:13.764810,develop_time,59.287397,70.0,50.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T17:59:13.764810,bake_temperature,110.574693,115.0,105.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T18:04:13.764810,exposure_dose,33.993628,40.0,30.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T18:04:13.764810,focus_offset,0.070796,0.2,-0.2
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T18:04:13.764810,develop_time,62.00213,70.0,50.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T18:04:13.764810,bake_temperature,110.296827,115.0,105.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T18:09:13.764810,exposure_dose,34.680067,40.0,30.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T18:09:13.764810,focus_offset,0.04262,0.2,-0.2
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T18:09:13.764810,develop_time,60.785096,70.0,50.0
W0097,LOT004,Litho,LITHO-A3,CH1,2026-03-12T18:09:13.764810,bake_temperature,113.934722,115.0,105.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:04:13.764810,exposure_dose,35.517709,40.0,30.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:04:13.764810,focus_offset,0.014301,0.2,-0.2
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:04:13.764810,develop_time,56.359702,70.0,50.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:04:13.764810,bake_temperature,111.137753,115.0,105.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:09:13.764810,exposure_dose,33.019313,40.0,30.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:09:13.764810,focus_offset,0.051854,0.2,-0.2
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:09:13.764810,develop_time,59.854386,70.0,50.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:09:13.764810,bake_temperature,108.393282,115.0,105.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:14:13.764810,exposure_dose,34.870801,40.0,30.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:14:13.764810,focus_offset,-0.075012,0.2,-0.2
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:14:13.764810,develop_time,62.215965,70.0,50.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:14:13.764810,bake_temperature,109.484263,115.0,105.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:19:13.764810,exposure_dose,33.438223,40.0,30.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:19:13.764810,focus_offset,0.033042,0.2,-0.2
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:19:13.764810,develop_time,65.119187,70.0,50.0
W0097,LOT004,Litho,LITHO-A3,CH2,2026-03-12T18:19:13.764810,bake_temperature,111.154235,115.0,105.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:49:13.764810,rf_power,498.151371,550.0,450.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:49:13.764810,pressure,22.060214,25.0,15.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:49:13.764810,gas_flow_cf4,48.656555,60.0,40.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:49:13.764810,gas_flow_o2,10.998974,13.0,7.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:49:13.764810,etch_time,115.126324,140.0,100.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:54:13.764810,rf_power,507.762274,550.0,450.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:54:13.764810,pressure,19.357468,25.0,15.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:54:13.764810,gas_flow_cf4,53.358698,60.0,40.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:54:13.764810,gas_flow_o2,9.760884,13.0,7.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:54:13.764810,etch_time,121.454356,140.0,100.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:59:13.764810,rf_power,490.24187,550.0,450.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:59:13.764810,pressure,20.937225,25.0,15.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:59:13.764810,gas_flow_cf4,48.032746,60.0,40.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:59:13.764810,gas_flow_o2,10.841707,13.0,7.0
W0097,LOT004,Etch,ETCH-B2,CH1,2026-03-12T21:59:13.764810,etch_time,115.020014,140.0,100.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:04:13.764810,rf_power,479.815581,550.0,450.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:04:13.764810,pressure,20.951552,25.0,15.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:04:13.764810,gas_flow_cf4,59.724785,60.0,40.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:04:13.764810,gas_flow_o2,11.281452,13.0,7.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:04:13.764810,etch_time,118.388794,140.0,100.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:09:13.764810,rf_power,480.310876,550.0,450.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:09:13.764810,pressure,23.751067,25.0,15.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:09:13.764810,gas_flow_cf4,57.679698,60.0,40.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:09:13.764810,gas_flow_o2,9.698654,13.0,7.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:09:13.764810,etch_time,118.096021,140.0,100.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:14:13.764810,rf_power,511.166682,550.0,450.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:14:13.764810,pressure,20.761583,25.0,15.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:14:13.764810,gas_flow_cf4,51.267871,60.0,40.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:14:13.764810,gas_flow_o2,9.720037,13.0,7.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:14:13.764810,etch_time,114.199031,140.0,100.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:19:13.764810,rf_power,489.843719,550.0,450.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:19:13.764810,pressure,18.483342,25.0,15.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:19:13.764810,gas_flow_cf4,56.190337,60.0,40.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:19:13.764810,gas_flow_o2,9.487688,13.0,7.0
W0097,LOT004,Etch,ETCH-B2,CH2,2026-03-12T22:19:13.764810,etch_time,118.529729,140.0,100.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:19:13.764810,rf_power,510.386744,550.0,450.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:19:13.764810,pressure,20.005221,25.0,15.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:19:13.764810,gas_flow_cf4,48.225992,60.0,40.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:19:13.764810,gas_flow_o2,9.925705,13.0,7.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:19:13.764810,etch_time,116.957053,140.0,100.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:24:13.764810,rf_power,496.183147,550.0,450.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:24:13.764810,pressure,20.390547,25.0,15.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:24:13.764810,gas_flow_cf4,46.889938,60.0,40.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:24:13.764810,gas_flow_o2,10.54022,13.0,7.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:24:13.764810,etch_time,120.363434,140.0,100.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:29:13.764810,rf_power,491.247681,550.0,450.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:29:13.764810,pressure,19.684366,25.0,15.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:29:13.764810,gas_flow_cf4,53.502351,60.0,40.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:29:13.764810,gas_flow_o2,10.409204,13.0,7.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:29:13.764810,etch_time,121.199858,140.0,100.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:34:13.764810,rf_power,490.992953,550.0,450.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:34:13.764810,pressure,20.568244,25.0,15.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:34:13.764810,gas_flow_cf4,50.042478,60.0,40.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:34:13.764810,gas_flow_o2,10.872835,13.0,7.0
W0097,LOT004,Etch,ETCH-B2,CH3,2026-03-12T22:34:13.764810,etch_time,119.812275,140.0,100.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:49:13.764810,temperature,408.419089,420.0,380.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:49:13.764810,pressure,4.558449,5.5,3.5
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:49:13.764810,sih4_flow,94.815775,115.0,85.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:49:13.764810,deposition_time,332.967175,330.0,270.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:54:13.764810,temperature,392.765207,420.0,380.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:54:13.764810,pressure,3.906983,5.5,3.5
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:54:13.764810,sih4_flow,89.626321,115.0,85.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:54:13.764810,deposition_time,327.396821,330.0,270.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:59:13.764810,temperature,410.619952,420.0,380.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:59:13.764810,pressure,4.543204,5.5,3.5
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:59:13.764810,sih4_flow,102.17071,115.0,85.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T01:59:13.764810,deposition_time,302.509215,330.0,270.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T02:04:13.764810,temperature,391.146719,420.0,380.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T02:04:13.764810,pressure,4.937648,5.5,3.5
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T02:04:13.764810,sih4_flow,106.6393,115.0,85.0
W0097,LOT004,CVD,CVD-C2,CH1,2026-03-13T02:04:13.764810,deposition_time,287.689069,330.0,270.0
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:04:13.764810,temperature,401.628415,420.0,380.0
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:04:13.764810,pressure,4.477976,5.5,3.5
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:04:13.764810,sih4_flow,98.944205,115.0,85.0
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:04:13.764810,deposition_time,331.412832,330.0,270.0
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:09:13.764810,temperature,403.28433,420.0,380.0
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:09:13.764810,pressure,5.319485,5.5,3.5
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:09:13.764810,sih4_flow,98.761942,115.0,85.0
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:09:13.764810,deposition_time,299.723587,330.0,270.0
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:14:13.764810,temperature,396.537275,420.0,380.0
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:14:13.764810,pressure,4.492436,5.5,3.5
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:14:13.764810,sih4_flow,99.293506,115.0,85.0
W0097,LOT004,CVD,CVD-C2,CH2,2026-03-13T02:14:13.764810,deposition_time,298.16615,330.0,270.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:49:13.764810,down_force,3.135418,4.0,2.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:49:13.764810,platen_speed,79.170077,100.0,60.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:49:13.764810,slurry_flow,194.289207,250.0,150.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:49:13.764810,polish_time,83.199421,110.0,70.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:54:13.764810,down_force,2.998281,4.0,2.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:54:13.764810,platen_speed,83.73606,100.0,60.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:54:13.764810,slurry_flow,198.761905,250.0,150.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:54:13.764810,polish_time,87.491005,110.0,70.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:59:13.764810,down_force,2.848553,4.0,2.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:59:13.764810,platen_speed,74.828497,100.0,60.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:59:13.764810,slurry_flow,211.764522,250.0,150.0
W0097,LOT004,CMP,CMP-D2,CH1,2026-03-13T05:59:13.764810,polish_time,92.423509,110.0,70.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:04:13.764810,down_force,3.153926,4.0,2.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:04:13.764810,platen_speed,80.753209,100.0,60.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:04:13.764810,slurry_flow,191.946424,250.0,150.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:04:13.764810,polish_time,88.415784,110.0,70.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:09:13.764810,down_force,2.446639,4.0,2.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:09:13.764810,platen_speed,78.498381,100.0,60.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:09:13.764810,slurry_flow,204.053542,250.0,150.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:09:13.764810,polish_time,84.307096,110.0,70.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:14:13.764810,down_force,2.747133,4.0,2.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:14:13.764810,platen_speed,80.744677,100.0,60.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:14:13.764810,slurry_flow,199.731001,250.0,150.0
W0097,LOT004,CMP,CMP-D2,CH2,2026-03-13T06:14:13.764810,polish_time,90.843464,110.0,70.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:19:13.764810,down_force,3.065528,4.0,2.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:19:13.764810,platen_speed,80.172127,100.0,60.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:19:13.764810,slurry_flow,206.080926,250.0,150.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:19:13.764810,polish_time,90.487181,110.0,70.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:24:13.764810,down_force,2.598539,4.0,2.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:24:13.764810,platen_speed,74.756346,100.0,60.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:24:13.764810,slurry_flow,219.279492,250.0,150.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:24:13.764810,polish_time,90.000359,110.0,70.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:29:13.764810,down_force,3.190048,4.0,2.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:29:13.764810,platen_speed,78.962888,100.0,60.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:29:13.764810,slurry_flow,199.419849,250.0,150.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:29:13.764810,polish_time,87.733177,110.0,70.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:34:13.764810,down_force,3.493185,4.0,2.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:34:13.764810,platen_speed,80.759727,100.0,60.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:34:13.764810,slurry_flow,194.651421,250.0,150.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:34:13.764810,polish_time,81.742301,110.0,70.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:39:13.764810,down_force,3.394747,4.0,2.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:39:13.764810,platen_speed,79.510165,100.0,60.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:39:13.764810,slurry_flow,207.442291,250.0,150.0
W0097,LOT004,CMP,CMP-D2,CH3,2026-03-13T06:39:13.764810,polish_time,94.279986,110.0,70.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:49:13.764810,beam_energy,49.074339,60.0,40.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:49:13.764810,dose,1033622638769307.8,1200000000000000.0,800000000000000.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:49:13.764810,tilt_angle,6.818759,9.0,5.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:49:13.764810,beam_current,9.504787,12.0,8.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:54:13.764810,beam_energy,52.328929,60.0,40.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:54:13.764810,dose,992090531008890.0,1200000000000000.0,800000000000000.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:54:13.764810,tilt_angle,7.155554,9.0,5.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:54:13.764810,beam_current,10.20546,12.0,8.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:59:13.764810,beam_energy,51.275864,60.0,40.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:59:13.764810,dose,922173153289918.8,1200000000000000.0,800000000000000.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:59:13.764810,tilt_angle,6.824413,9.0,5.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T09:59:13.764810,beam_current,9.837762,12.0,8.0
W0097,LOT004,Implant,IMP-E2,CH1,2026-03-13T10:04:13.764810,beam_energy,48.337043,60.0,40.0
